space,case_index,canonical_key,step,credit_cross_entropy
level2_receiver_side_info,649,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,0]]",2,0.2072192699510964
level2_receiver_side_info,649,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,0]]",4,0.3317269506967929
level2_receiver_side_info,649,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,0]]",8,0.46354777908042843
level2_receiver_side_info,649,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,0]]",16,0.5659041459749518
level2_receiver_side_info,649,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,0]]",32,0.627899347459281
level2_receiver_side_info,650,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,1]]",0,0.0
level2_receiver_side_info,650,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,1]]",1,0.029298145242776297
level2_receiver_side_info,650,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,1]]",2,0.05196690317726638
level2_receiver_side_info,650,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,1]]",4,0.08435950345211607
level2_receiver_side_info,650,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,1]]",8,0.12198650516110165
level2_receiver_side_info,650,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,1]]",16,0.1569947083971185
level2_receiver_side_info,650,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[0,1,1,1]]",32,0.18326481029104658
level2_receiver_side_info,651,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,0,1]]",0,0.0
level2_receiver_side_info,651,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,0,1]]",1,0.029298145242776408
level2_receiver_side_info,651,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,0,1]]",2,0.05196690317726638
level2_receiver_side_info,651,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,0,1]]",4,0.08435950345211607
level2_receiver_side_info,651,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,0,1]]",8,0.12198650516110154
level2_receiver_side_info,651,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,0,1]]",16,0.1569947083971185
level2_receiver_side_info,651,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,0,1]]",32,0.1832648102910467
level2_receiver_side_info,652,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,1,0]]",0,0.0
level2_receiver_side_info,652,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,1,0]]",1,0.029298145242776408
level2_receiver_side_info,652,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,1,0]]",2,0.0519669031772666
level2_receiver_side_info,652,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,1,0]]",4,0.08435950345211607
level2_receiver_side_info,652,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,1,0]]",8,0.12198650516110165
level2_receiver_side_info,652,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,1,0]]",16,0.15699470839711838
level2_receiver_side_info,652,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,0,1,0]]",32,0.1832648102910467
level2_receiver_side_info,653,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,0,0]]",0,0.0
level2_receiver_side_info,653,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,0,0]]",1,0.029298145242776408
level2_receiver_side_info,653,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,0,0]]",2,0.05196690317726649
level2_receiver_side_info,653,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,0,0]]",4,0.08435950345211607
level2_receiver_side_info,653,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,0,0]]",8,0.12198650516110165
level2_receiver_side_info,653,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,0,0]]",16,0.15699470839711838
level2_receiver_side_info,653,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,0,0]]",32,0.1832648102910467
level2_receiver_side_info,654,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,0]]",0,0.0
level2_receiver_side_info,654,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,0]]",1,0.11720776068110161
level2_receiver_side_info,654,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,0]]",2,0.2072192699510964
level2_receiver_side_info,654,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,0]]",4,0.3317269506967929
level2_receiver_side_info,654,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,0]]",8,0.46354777908042843
level2_receiver_side_info,654,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,0]]",16,0.5659041459749518
level2_receiver_side_info,654,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,0]]",32,0.627899347459281
level2_receiver_side_info,655,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,1]]",0,0.0
level2_receiver_side_info,655,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,1]]",1,0.029298145242776297
level2_receiver_side_info,655,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,1]]",2,0.05196690317726638
level2_receiver_side_info,655,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,1]]",4,0.08435950345211607
level2_receiver_side_info,655,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,1]]",8,0.12198650516110165
level2_receiver_side_info,655,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,1]]",16,0.1569947083971185
level2_receiver_side_info,655,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[0,1,1,1]]",32,0.18326481029104658
level2_receiver_side_info,656,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,1,0]]",0,0.0
level2_receiver_side_info,656,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,1,0]]",1,0.029298145242776408
level2_receiver_side_info,656,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,1,0]]",2,0.05196690317726638
level2_receiver_side_info,656,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,1,0]]",4,0.08435950345211607
level2_receiver_side_info,656,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,1,0]]",8,0.12198650516110154
level2_receiver_side_info,656,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,1,0]]",16,0.1569947083971185
level2_receiver_side_info,656,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,1,0]]",32,0.1832648102910467
level2_receiver_side_info,657,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,0,1]]",0,0.0
level2_receiver_side_info,657,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,0,1]]",1,0.029298145242776408
level2_receiver_side_info,657,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,0,1]]",2,0.0519669031772666
level2_receiver_side_info,657,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,0,1]]",4,0.08435950345211607
level2_receiver_side_info,657,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,0,1]]",8,0.12198650516110165
level2_receiver_side_info,657,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,0,1]]",16,0.15699470839711838
level2_receiver_side_info,657,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,1,0,1]]",32,0.1832648102910467
level2_receiver_side_info,658,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,1,1]]",0,0.0
level2_receiver_side_info,658,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,1,1]]",1,0.029298145242776408
level2_receiver_side_info,658,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,1,1]]",2,0.05196690317726649
level2_receiver_side_info,658,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,1,1]]",4,0.08435950345211607
level2_receiver_side_info,658,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,1,1]]",8,0.12198650516110165
level2_receiver_side_info,658,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,1,1]]",16,0.15699470839711838
level2_receiver_side_info,658,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,1,1]]",32,0.1832648102910467
level2_receiver_side_info,659,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,1]]",0,0.0
level2_receiver_side_info,659,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,1]]",1,0.11720776068110161
level2_receiver_side_info,659,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,1]]",2,0.2072192699510964
level2_receiver_side_info,659,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,1]]",4,0.3317269506967929
level2_receiver_side_info,659,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,1]]",8,0.46354777908042843
level2_receiver_side_info,659,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,1]]",16,0.5659041459749518
level2_receiver_side_info,659,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,1]]",32,0.627899347459281
level2_receiver_side_info,660,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,0]]",0,0.0
level2_receiver_side_info,660,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,0]]",1,0.029298145242776297
level2_receiver_side_info,660,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,0]]",2,0.05196690317726638
level2_receiver_side_info,660,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,0]]",4,0.08435950345211607
level2_receiver_side_info,660,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,0]]",8,0.12198650516110165
level2_receiver_side_info,660,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,0]]",16,0.1569947083971185
level2_receiver_side_info,660,"[[0,1,1,0,1,0,0,1],[0,1,0,1],[1,0,0,0]]",32,0.18326481029104658
level2_receiver_side_info,661,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,1,0]]",0,0.0
level2_receiver_side_info,661,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,1,0]]",1,0.029298145242776408
level2_receiver_side_info,661,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,1,0]]",2,0.05196690317726638
level2_receiver_side_info,661,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,1,0]]",4,0.08435950345211607
level2_receiver_side_info,661,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,1,0]]",8,0.12198650516110154
level2_receiver_side_info,661,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,1,0]]",16,0.1569947083971185
level2_receiver_side_info,661,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,1,0]]",32,0.1832648102910467
level2_receiver_side_info,662,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,0,1]]",0,0.0
level2_receiver_side_info,662,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,0,1]]",1,0.029298145242776408
level2_receiver_side_info,662,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,0,1]]",2,0.0519669031772666
level2_receiver_side_info,662,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,0,1]]",4,0.08435950345211607
level2_receiver_side_info,662,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,0,1]]",8,0.12198650516110165
level2_receiver_side_info,662,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,0,1]]",16,0.15699470839711838
level2_receiver_side_info,662,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,1,0,1]]",32,0.1832648102910467
level2_receiver_side_info,663,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,1,1]]",0,0.0
level2_receiver_side_info,663,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,1,1]]",1,0.029298145242776408
level2_receiver_side_info,663,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,1,1]]",2,0.05196690317726649
level2_receiver_side_info,663,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,1,1]]",4,0.08435950345211607
level2_receiver_side_info,663,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,1,1]]",8,0.12198650516110165
level2_receiver_side_info,663,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,1,1]]",16,0.15699470839711838
level2_receiver_side_info,663,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,1,1]]",32,0.1832648102910467
level2_receiver_side_info,664,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,1]]",0,0.0
level2_receiver_side_info,664,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,1]]",1,0.11720776068110161
level2_receiver_side_info,664,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,1]]",2,0.2072192699510964
level2_receiver_side_info,664,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,1]]",4,0.3317269506967929
level2_receiver_side_info,664,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,1]]",8,0.46354777908042843
level2_receiver_side_info,664,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,1]]",16,0.5659041459749518
level2_receiver_side_info,664,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,1]]",32,0.627899347459281
level2_receiver_side_info,665,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,0]]",0,0.0
level2_receiver_side_info,665,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,0]]",1,0.029298145242776297
level2_receiver_side_info,665,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,0]]",2,0.05196690317726638
level2_receiver_side_info,665,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,0]]",4,0.08435950345211607
level2_receiver_side_info,665,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,0]]",8,0.12198650516110165
level2_receiver_side_info,665,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,0]]",16,0.1569947083971185
level2_receiver_side_info,665,"[[0,1,1,0,1,0,0,1],[0,0,1,1],[1,0,0,0]]",32,0.18326481029104658
level2_receiver_side_info,666,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,0,1]]",0,0.0
level2_receiver_side_info,666,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,0,1]]",1,0.029298145242776408
level2_receiver_side_info,666,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,0,1]]",2,0.05196690317726649
level2_receiver_side_info,666,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,0,1]]",4,0.08435950345211596
level2_receiver_side_info,666,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,0,1]]",8,0.12198650516110154
level2_receiver_side_info,666,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,0,1]]",16,0.1569947083971185
level2_receiver_side_info,666,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,0,1]]",32,0.1832648102910467
level2_receiver_side_info,667,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,1,0]]",0,0.0
level2_receiver_side_info,667,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,1,0]]",1,0.029298145242776408
level2_receiver_side_info,667,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,1,0]]",2,0.05196690317726649
level2_receiver_side_info,667,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,1,0]]",4,0.08435950345211607
level2_receiver_side_info,667,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,1,0]]",8,0.12198650516110165
level2_receiver_side_info,667,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,1,0]]",16,0.15699470839711838
level2_receiver_side_info,667,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,0,1,0]]",32,0.1832648102910467
level2_receiver_side_info,668,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,0]]",0,0.0
level2_receiver_side_info,668,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,0]]",1,0.029298145242776297
level2_receiver_side_info,668,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,0]]",2,0.05196690317726638
level2_receiver_side_info,668,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,0]]",4,0.08435950345211607
level2_receiver_side_info,668,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,0]]",8,0.12198650516110165
level2_receiver_side_info,668,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,0]]",16,0.1569947083971185
level2_receiver_side_info,668,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,0]]",32,0.18326481029104658
level2_receiver_side_info,669,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,1]]",0,0.0
level2_receiver_side_info,669,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,1]]",1,0.11720776068110161
level2_receiver_side_info,669,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,1]]",2,0.2072192699510964
level2_receiver_side_info,669,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,1]]",4,0.3317269506967929
level2_receiver_side_info,669,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,1]]",8,0.46354777908042843
level2_receiver_side_info,669,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,1]]",16,0.5659041459749518
level2_receiver_side_info,669,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,0,1]]",32,0.627899347459281
level2_receiver_side_info,670,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,1,1]]",0,0.0
level2_receiver_side_info,670,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,1,1]]",1,0.029298145242776408
level2_receiver_side_info,670,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,1,1]]",2,0.05196690317726649
level2_receiver_side_info,670,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,1,1]]",4,0.08435950345211607
level2_receiver_side_info,670,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,1,1]]",8,0.12198650516110165
level2_receiver_side_info,670,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,1,1]]",16,0.1569947083971185
level2_receiver_side_info,670,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[0,1,1,1]]",32,0.1832648102910467
level2_receiver_side_info,671,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,0,1]]",0,0.0
level2_receiver_side_info,671,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,0,1]]",1,0.029298145242776408
level2_receiver_side_info,671,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,0,1]]",2,0.05196690317726649
level2_receiver_side_info,671,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,0,1]]",4,0.08435950345211596
level2_receiver_side_info,671,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,0,1]]",8,0.12198650516110154
level2_receiver_side_info,671,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,0,1]]",16,0.1569947083971185
level2_receiver_side_info,671,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,0,1]]",32,0.1832648102910467
level2_receiver_side_info,672,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,1,0]]",0,0.0
level2_receiver_side_info,672,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,1,0]]",1,0.029298145242776408
level2_receiver_side_info,672,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,1,0]]",2,0.05196690317726649
level2_receiver_side_info,672,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,1,0]]",4,0.08435950345211607
level2_receiver_side_info,672,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,1,0]]",8,0.12198650516110165
level2_receiver_side_info,672,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,1,0]]",16,0.15699470839711838
level2_receiver_side_info,672,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,0,1,0]]",32,0.1832648102910467
level2_receiver_side_info,673,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,0]]",0,0.0
level2_receiver_side_info,673,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,0]]",1,0.029298145242776297
level2_receiver_side_info,673,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,0]]",2,0.05196690317726638
level2_receiver_side_info,673,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,0]]",4,0.08435950345211607
level2_receiver_side_info,673,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,0]]",8,0.12198650516110165
level2_receiver_side_info,673,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,0]]",16,0.1569947083971185
level2_receiver_side_info,673,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,0]]",32,0.18326481029104658
level2_receiver_side_info,674,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,1]]",0,0.0
level2_receiver_side_info,674,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,1]]",1,0.11720776068110161
level2_receiver_side_info,674,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,1]]",2,0.2072192699510964
level2_receiver_side_info,674,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,1]]",4,0.3317269506967929
level2_receiver_side_info,674,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,1]]",8,0.46354777908042843
level2_receiver_side_info,674,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,1]]",16,0.5659041459749518
level2_receiver_side_info,674,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,0,1]]",32,0.627899347459281
level2_receiver_side_info,675,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,1,1]]",0,0.0
level2_receiver_side_info,675,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,1,1]]",1,0.029298145242776408
level2_receiver_side_info,675,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,1,1]]",2,0.05196690317726649
level2_receiver_side_info,675,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,1,1]]",4,0.08435950345211607
level2_receiver_side_info,675,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,1,1]]",8,0.12198650516110165
level2_receiver_side_info,675,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,1,1]]",16,0.1569947083971185
level2_receiver_side_info,675,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[0,1,1,1]]",32,0.1832648102910467
level2_receiver_side_info,676,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,1,0]]",0,0.0
level2_receiver_side_info,676,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,1,0]]",1,0.029298145242776408
level2_receiver_side_info,676,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,1,0]]",2,0.05196690317726649
level2_receiver_side_info,676,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,1,0]]",4,0.08435950345211596
level2_receiver_side_info,676,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,1,0]]",8,0.12198650516110154
level2_receiver_side_info,676,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,1,0]]",16,0.1569947083971185
level2_receiver_side_info,676,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,1,0]]",32,0.1832648102910467
level2_receiver_side_info,677,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,0,1]]",0,0.0
level2_receiver_side_info,677,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,0,1]]",1,0.029298145242776408
level2_receiver_side_info,677,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,0,1]]",2,0.05196690317726649
level2_receiver_side_info,677,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,0,1]]",4,0.08435950345211607
level2_receiver_side_info,677,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,0,1]]",8,0.12198650516110165
level2_receiver_side_info,677,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,0,1]]",16,0.15699470839711838
level2_receiver_side_info,677,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,1,0,1]]",32,0.1832648102910467
level2_receiver_side_info,678,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,1]]",0,0.0
level2_receiver_side_info,678,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,1]]",1,0.029298145242776297
level2_receiver_side_info,678,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,1]]",2,0.05196690317726638
level2_receiver_side_info,678,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,1]]",4,0.08435950345211607
level2_receiver_side_info,678,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,1]]",8,0.12198650516110165
level2_receiver_side_info,678,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,1]]",16,0.1569947083971185
level2_receiver_side_info,678,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,1]]",32,0.18326481029104658
level2_receiver_side_info,679,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,0]]",0,0.0
level2_receiver_side_info,679,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,0]]",1,0.11720776068110161
level2_receiver_side_info,679,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,0]]",2,0.2072192699510964
level2_receiver_side_info,679,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,0]]",4,0.3317269506967929
level2_receiver_side_info,679,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,0]]",8,0.46354777908042843
level2_receiver_side_info,679,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,0]]",16,0.5659041459749518
level2_receiver_side_info,679,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,1,0]]",32,0.627899347459281
level2_receiver_side_info,680,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,0,0]]",0,0.0
level2_receiver_side_info,680,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,0,0]]",1,0.029298145242776408
level2_receiver_side_info,680,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,0,0]]",2,0.05196690317726649
level2_receiver_side_info,680,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,0,0]]",4,0.08435950345211607
level2_receiver_side_info,680,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,0,0]]",8,0.12198650516110165
level2_receiver_side_info,680,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,0,0]]",16,0.1569947083971185
level2_receiver_side_info,680,"[[0,1,1,0,0,1,1,0],[0,1,1,0],[1,0,0,0]]",32,0.1832648102910467
level2_receiver_side_info,681,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[1,1,1,0]]",0,0.0
level2_receiver_side_info,681,"[[0,1,1,0,0,1,1,0],[0,0,1,1],[1,1,1,0]]",1,0.029298145242776408
